item_id,ctr,count
N53087,0.11764705882352941,51
N53088,0.0,11
N53090,0.3333333333333333,3
N53095,0.03225806451612903,93
N53101,0.0,1
N53103,0.2,5
N53105,0.0,11
N53109,0.0,4
N53111,0.0030181086519114686,994
N53117,0.0,44
N53120,0.0,1
N53126,0.1,20
N53135,0.0,1
N53142,0.0,1
N53144,0.0,2
N53145,0.0,4
N53146,0.0,8
N53148,0.0,1
N53150,0.5,2
N53152,0.0,18
N53154,0.0,21
N53156,0.0,1
N53159,0.0,3
N53161,0.032,125
N53162,0.0,3
N53165,0.0,4
N53170,0.02,100
N53174,0.0,40
N53176,0.0,1
N53177,0.0,1
N53178,0.0,11
N53180,0.07692307692307693,13
N53181,0.047619047619047616,21
N53188,0.14285714285714285,7
N53189,0.0,4
N53190,0.0,1
N53200,0.0,1
N53201,0.01507537688442211,199
N53214,0.009939260077305357,1811
N53221,0.5,2
N53225,0.0,6
N53226,0.0,2
N53227,0.0,18
N53228,0.0,27
N53237,0.01384402399630826,2167
N53242,0.0,5
N53243,0.0,8
N53245,0.011431682090364725,3674
N53248,0.0,1
N53249,0.0,8
N53250,0.0,2
N53251,0.06666666666666667,30
N53255,0.0,3
N53256,0.0,1
N53257,0.0,1
N53278,0.0,1
N53283,0.0,4
N53287,0.0,3
N53288,0.0,1
N53291,0.008547008547008548,117
N53296,0.015258215962441314,852
N53297,0.0,2
N53300,0.1,30
N53302,0.014084507042253521,497
N53304,0.0,13
N53309,0.0,12
N53312,0.0,2
N53317,0.0,4
N53318,0.0265635507733692,5948
N53321,1.0,1
N53322,0.14285714285714285,7
N53335,0.0625,16
N53337,0.0,2
N53343,0.018425460636515914,1791
N53344,0.0,1
N53345,0.0,1
N53346,0.05203619909502263,442
N53348,0.0,1
N53350,0.03125,64
N53352,0.0,6
N53357,0.0,12
N53360,0.0,1
N53361,0.0,1
N53365,0.0,40
N53370,0.0,1
N53372,0.02857142857142857,35
N53373,0.014218009478672985,844
N53377,0.3333333333333333,3
N53379,0.0,12
N53380,0.0,13
N53386,0.13333333333333333,15
N53390,0.0,11
N53394,0.0,1
N53395,0.0,1
N53397,0.0,5
N53406,0.0,12
N53410,0.0,4
N53411,0.5,2
N53413,0.0,1
N53414,0.0,1
N53420,0.0,3
N53423,0.10416666666666667,48
N53425,0.0625,16
N53431,0.018505825908156272,1459
N53434,0.0,41
N53436,0.08333333333333333,252
N53439,0.0,119
N53443,0.03463203463203463,231
N53458,0.0,3
N53459,0.0,2
N53461,0.0,4
N53468,0.0,1
N53470,0.04183813443072702,5832
N53475,0.0,3
N53477,0.0,1
N53478,0.16666666666666666,6
N53480,0.0,1
N53483,0.3333333333333333,15
N53485,0.0,9
N53486,0.0,1
N53487,0.0,4
N53489,0.0,2
N53491,0.0,1
N53497,0.0,14
N53498,0.0,2
N53499,0.0,2
N53503,0.0,2
N53504,0.05263157894736842,19
N53505,0.0,1
N53506,0.0,10
N53507,0.0,1
N53508,0.09090909090909091,11
N53509,0.0,3
N53510,0.08333333333333333,36
N53511,0.0,1
N53512,0.0,13
N53515,0.010104935872522347,5146
N53523,0.0,9
N53525,0.0,1
N53527,0.0,3
N53528,0.04878048780487805,41
N53530,0.0,2
N53532,0.023809523809523808,42
N53533,0.0,3
N53540,0.0,1
N53543,0.0,2
N53548,0.0,2
N53551,0.0,5
N53554,0.010309278350515464,388
N53555,0.16666666666666666,6
N53558,0.0,2
N53560,0.0,4
N53569,0.0,2
N53572,0.0,2
N53578,0.0,2
N53583,0.0,33
N53585,0.2861324182478805,9908
N53587,0.08387096774193549,620
N53589,0.0,2
N53591,0.0,1
N53595,0.0,17
N53599,0.06501547987616099,323
N53604,0.375,8
N53605,0.0,12
N53608,0.0,1
N53615,0.05560235888795282,1187
N53617,0.015151515151515152,264
N53619,0.0,5
N53620,0.07142857142857142,14
N53622,0.06806282722513089,191
N53626,0.018957345971563982,211
N53627,0.16,25
N53628,0.0,7
N53629,0.0,15
N53630,0.019845644983461964,907
N53649,0.0,10
N53652,0.06060606060606061,33
N53654,0.022222222222222223,45
N53657,0.0,4
N53661,0.0,1
N53674,0.14285714285714285,7
N53677,0.0,2
N53681,0.0,1
N53683,0.0,7
N53686,0.027777777777777776,36
N53687,0.024390243902439025,82
N53689,0.0,1
N53690,0.0,2
N53696,0.027836134453781514,1904
N53697,0.07894736842105263,114
N53698,0.03614457831325301,83
N53709,0.0,6
N53714,0.0,10
N53715,0.014925373134328358,67
N53721,0.14285714285714285,7
N53724,0.0,3
N53729,0.0,1
N53736,0.0,2
N53742,0.0,17
N53748,0.25,4
N53749,0.08653846153846154,208
N53750,0.0,2
N53754,0.07407407407407407,27
N53761,0.0,1
N53762,0.0,2
N53767,0.0,1
N53771,0.0,16
N53777,0.0,28
N53779,0.0,5
N53783,0.03389830508474576,59
N53786,0.0,8
N53788,0.0,1
N53791,0.0,2
N53793,0.0,6
N53799,0.045454545454545456,22
N53800,0.1111111111111111,9
N53802,0.0,1
N53806,0.0,2
N53808,0.0,3
N53811,0.02564102564102564,39
N53816,0.0,6
N53817,0.0,1
N53823,0.0,1
N53826,0.04,25
N53828,0.0,16
N53831,0.0,20
N53837,0.0,5
N53839,0.02127659574468085,47
N53840,0.0,2
N53841,0.0,19
N53844,0.5,2
N53848,0.06566604127579738,1066
N53849,0.0,1
N53851,0.0,1
N53852,0.0,5
N53855,0.0,2
N53857,0.0,1
N53858,0.5,2
N53861,0.014825796886582653,2698
N53862,0.0,176
N53864,0.09090909090909091,11
N53866,0.10869565217391304,46
N53867,0.0,35
N53873,0.1,10
N53875,0.010380622837370242,2023
N53876,0.0,16
N53878,0.0,15
N53882,0.0,3
N53885,0.0,6
N53886,0.04771371769383698,1509
N53887,0.0,2
N53888,0.25,4
N53894,0.021739130434782608,92
N53898,0.0,1
N53899,0.07407407407407407,594
N53901,0.03488372093023256,774
N53902,0.0,4
N53903,0.0,1
N53907,0.06071689831748354,1367
N53908,0.0,13
N53911,0.0,11
N53915,0.0,2
N53916,0.0,2
N53917,0.0,2
N53919,0.0,2
N53920,0.0,5
N53926,0.0,6
N53933,0.0,1
N53939,0.0,4
N53940,0.13846153846153847,65
N53941,0.0,9
N53954,0.0,1
N53955,0.06896551724137931,29
N53958,0.0,5
N53960,0.02040816326530612,588
N53962,0.020833333333333332,48
N53964,0.0,7
N53967,0.0,7
N53969,0.3333333333333333,6
N53970,0.0,1
N53972,0.0,1
N53974,0.0,14
N53976,0.024390243902439025,41
N53983,0.09090909090909091,11
N53984,0.0,3
N53986,0.046296296296296294,216
N53991,0.0,8
N53993,0.0,4
N53998,0.0,2
N54001,0.0,4
N54003,0.026676829268292682,1312
N54010,0.0379746835443038,79
N54013,0.0,1
N54014,0.0,3
N54016,0.0,19
N54021,0.0,2
N54023,0.09375,32
N54030,0.0,4
N54033,0.0,19
N54035,0.0,18
N54036,0.0,2
N54038,0.014749262536873156,1017
N54039,0.0,2
N54042,0.0,11
N54050,0.0,10
N54052,0.0,1
N54055,0.16,100
N54057,0.0,5
N54059,0.0,1
N54061,0.6666666666666666,3
N54062,0.12,25
N54066,0.09090909090909091,22
N54072,0.16666666666666666,6
N54078,0.0,5
N54079,0.42857142857142855,7
N54085,0.0,2
N54097,0.0,2
N54104,0.0,1
N54107,0.07692307692307693,13
N54110,0.0,4
N54112,0.14285714285714285,7
N54113,0.125,8
N54114,0.023809523809523808,42
N54115,0.023728813559322035,590
N54124,0.0,1
N54125,0.025211958946898705,4482
N54128,1.0,1
N54132,0.14285714285714285,7
N54133,0.0,2
N54137,0.0,9
N54139,0.0,3
N54142,0.0,1
N54147,0.14285714285714285,14
N54156,0.08333333333333333,60
N54160,0.0,2
N54161,0.034753363228699555,892
N54164,0.0,37
N54168,0.0,9
N54169,0.0,9
N54171,0.012618296529968454,634
N54173,0.25,4
N54184,0.0,2
N54185,0.0,1
N54188,0.0,20
N54197,0.0,18
N54199,0.0,2
N54200,0.0,15
N54204,0.0,3
N54206,0.0,10
N54210,0.0,3
N54214,0.0,22
N54215,0.0,3
N54216,0.0,13
N54220,0.0,4
N54227,0.0625,112
N54228,0.02727272727272727,220
N54232,0.0582010582010582,945
N54236,0.0,9
N54237,0.0,12
N54241,0.0,5
N54248,0.0,3
N54249,0.0,14
N54257,0.0,23
N54268,0.13333333333333333,15
N54269,0.08823529411764706,34
N54272,0.0,3
N54274,0.022921108742004266,3752
N54277,0.0,3
N54280,0.0,6
N54281,0.0,3
N54282,0.0,17
N54283,0.02074688796680498,482
N54287,0.030249110320284697,1124
N54291,0.0069821567106283944,1289
N54295,0.0,2
N54296,0.0,26
N54299,0.0,4
N54300,0.025016458196181698,3038
N54302,0.0,8
N54303,0.04314720812182741,394
N54307,0.0,2
N54310,0.0,16
N54312,0.0,1
N54315,0.05084745762711865,413
N54317,0.0,16
N54319,0.0,2
N54321,0.012925969447708578,851
N54322,0.0,5
N54326,0.0,11
N54331,1.0,1
N54332,0.5,2
N54333,0.21052631578947367,19
N54335,0.0,1
N54340,0.2222222222222222,9
N54342,0.0,3
N54348,0.05058823529411765,850
N54351,0.0,3
N54353,0.0,1
N54362,0.0,1
N54368,0.14285714285714285,7
N54370,0.0,26
N54372,0.0,2
N54376,0.08695652173913043,23
N54379,0.0,16
N54381,0.030139935414424113,929
N54383,0.0,1
N54386,0.0,20
N54389,0.0,4
N54392,0.0,48
N54393,0.02158273381294964,278
N54394,0.01694915254237288,59
N54396,0.0,4
N54397,0.012048192771084338,1162
N54398,0.023529411764705882,85
N54400,0.0,4
N54404,0.0,39
N54406,0.0,26
N54411,0.125,8
N54414,0.006711409395973154,149
N54417,0.0,1
N54422,0.0,33
N54425,0.0,2
N54442,0.044543429844097995,449
N54444,0.14285714285714285,7
N54458,0.0,2
N54466,0.0,23
N54471,0.04,25
N54475,0.0,10
N54476,0.0,7
N54478,0.0,2
N54479,0.0,1
N54482,0.03559219786848985,4973
N54484,0.0,5
N54486,0.0,18
N54487,0.0,3
N54489,0.15572605853935778,7038
N54490,0.014285714285714285,210
N54491,0.08860759493670886,158
N54492,0.0,8
N54493,0.0,11
N54499,0.0,110
N54501,0.021505376344086023,93
N54506,0.0,5
N54507,0.0,6
N54510,0.0,21
N54514,0.0,2
N54519,0.0,2
N54527,0.5,2
N54531,0.058823529411764705,17
N54532,0.0,2
N54534,0.006600660066006601,303
N54538,0.0,5
N54541,0.21428571428571427,14
N54544,0.0,9
N54545,0.0,1
N54547,0.0,1
N54553,0.25,4
N54554,0.0,21
N54557,0.0,2
N54559,0.0,1
N54565,0.0,4
N54567,0.0,11
N54570,0.0,3
N54571,0.07692307692307693,13
N54584,0.0,1
N54595,0.01232583065380493,1866
N54603,0.017241379310344827,58
N54616,0.0,1
N54629,0.0,4
N54634,0.012763596004439512,1802
N54644,0.0,7
N54645,0.0,2
N54648,0.05263157894736842,19
N54649,0.0,9
N54652,0.0,2
N54653,0.0,23
N54655,0.0,1
N54662,0.05714285714285714,35
N54666,0.045090180360721446,1996
N54667,0.125,8
N54670,0.0,8
N54671,0.0,12
N54672,0.0,28
N54674,0.0,7
N54677,0.0,2
N54681,0.0,1
N54683,0.0,5
N54684,0.0,2
N54686,0.0,1
N54687,0.0,6
N54688,0.0,6
N54692,0.029411764705882353,34
N54693,0.03333333333333333,30
N54694,0.022222222222222223,135
N54702,0.1276595744680851,47
N54705,0.25,4
N54710,0.0,17
N54714,0.1,10
N54716,0.0,21
N54720,0.5,2
N54723,0.0,2
N54725,1.0,1
N54729,0.1,10
N54730,0.0,6
N54733,0.0,1
N54735,0.0,1
N54745,0.0,1
N54749,0.0,5
N54750,0.0,5
N54752,0.008667135160459125,8538
N54753,0.0,4
N54757,0.0,12
N54759,0.0,2
N54765,0.0,1
N54768,0.0,2
N54771,0.09090909090909091,11
N54774,0.0,9
N54775,0.0,2
N54776,0.0,3
N54777,0.0,1
N54778,0.0,4
N54782,0.0,1
N54784,0.014925373134328358,134
N54790,1.0,1
N54791,0.0,2
N54792,0.010356731875719217,869
N54794,0.028985507246376812,345
N54799,0.0,21
N54803,0.011627906976744186,344
N54806,0.0,1
N54809,0.0,5
N54810,0.0,13
N54811,0.23076923076923078,13
N54813,0.0,1
N54834,0.0,2
N54838,0.0,25
N54851,0.0,17
N54865,0.0,4
N54868,0.007735583684950774,1422
N54869,0.0,20
N54872,0.0,9
N54876,0.13043478260869565,23
N54877,0.5,2
N54879,0.05084745762711865,59
N54880,0.0,2
N54881,0.0,1
N54885,0.0,1
N54887,0.0,2
N54888,0.0,7
N54890,0.002380952380952381,420
N54895,0.5,2
N54904,0.0,1
N54911,0.0851063829787234,47
N54912,0.03125,32
N54914,0.0,4
N54916,0.015873015873015872,126
N54918,0.05263157894736842,19
N54921,0.0,2
N54925,0.0,3
N54926,0.0,1
N54928,0.0,1
N54934,0.0,2
N54937,0.0,1
N54938,0.0,2
N54940,0.0,5
N54952,0.0,1
N54953,0.0,5
N54957,0.0,2
N54960,0.043478260869565216,23
N54963,0.0,4
N54966,0.07142857142857142,28
N54969,0.0,1
N54971,0.0,2
N54972,0.0,5
N54976,0.16666666666666666,6
N54977,0.0,2
N54981,0.0,12
N54983,0.05263157894736842,19
N54984,0.0,1
N54987,0.03076923076923077,65
N54988,0.020923520923520924,4158
N54993,0.04040404040404041,99
N54994,0.2,5
N55000,0.0,16
N55008,0.0,56
N55014,0.0,4
N55015,0.2222222222222222,9
N55016,0.1111111111111111,9
N55018,0.0,7
N55020,0.0,1
N55021,0.0,1
N55025,0.1875,16
N55037,0.0,1
N55041,0.043478260869565216,23
N55050,0.009338313767342583,3748
N55052,0.05263157894736842,19
N55056,0.0,22
N55059,0.02109704641350211,237
N55061,0.0,2
N55062,0.0,2
N55065,0.020594965675057208,874
N55067,0.09090909090909091,11
N55068,0.0,5
N55070,0.0,11
N55072,0.0,1
N55075,0.0,1
N55077,0.0,1
N55081,0.09090909090909091,11
N55083,0.009900990099009901,202
N55084,0.0,4
N55086,0.0,4
N55089,0.0,7
N55090,0.0,10
N55095,0.0,2
N55096,0.010101010101010102,99
N55098,0.0,1
N55099,0.16666666666666666,6
N55101,0.0,1
N55103,0.0,2
N55105,0.3333333333333333,3
N55107,0.0,15
N55115,0.125,8
N55118,0.0,1
N55119,0.0,9
N55120,0.0,5
N55127,0.0,2
N55129,0.04,25
N55130,0.0,2
N55131,0.0,2
N55132,0.013142014214831702,7457
N55136,0.0,1
N55138,0.0,8
N55142,0.0,13
N55147,0.004267425320056899,703
N55152,0.0,1
N55154,0.0,2
N55163,0.0,4
N55169,0.0,10
N55174,0.0,3
N55176,0.0,4
N55178,0.13513513513513514,37
N55183,0.0,1
N55186,0.036990985390115014,3217
N55196,0.0,1
N55199,0.0,9
N55204,0.035261344476211424,13641
N55206,0.0,17
N55207,0.0847457627118644,590
N55212,0.03333333333333333,30
N55213,0.16666666666666666,6
N55217,0.2777777777777778,18
N55218,0.0,19
N55220,0.0,6
N55221,0.0,2
N55222,0.0,2
N55225,0.0,1
N55226,0.0,2
N55230,0.05555555555555555,18
N55236,0.02702702702702703,37
N55243,0.5,2
N55251,0.0,3
N55252,0.07692307692307693,13
N55253,0.0,9
N55254,0.0,2
N55256,0.0,12
N55260,0.0,3
N55261,0.041666666666666664,120
N55264,0.0,10
N55268,0.04081632653061224,98
N55269,0.0,1
N55271,0.0,11
N55273,0.0,1
N55275,0.009459992116673236,5074
N55276,0.0,3
N55279,0.0,7
N55281,0.006760909649661954,6508
N55284,0.0,15
N55292,0.2857142857142857,7
N55295,0.25,4
N55301,0.0,1
N55302,0.020833333333333332,48
N55304,0.16666666666666666,6
N55305,0.0,1
N55308,0.0,7
N55309,0.014861995753715499,471
N55314,0.0,1
N55317,0.0,11
N55320,0.0,1
N55322,0.017414601473543203,1493
N55323,0.0,29
N55325,0.013651877133105802,1758
N55327,0.0,7
N55331,0.0,1
N55333,0.0,2
N55334,0.0,23
N55338,0.0,2
N55339,0.0,1
N55340,0.0,68
N55346,0.060431654676258995,695
N55353,0.0,269
N55355,0.0425531914893617,47
N55357,0.25,4
N55359,0.0,3
N55362,0.2,15
N55364,0.05084745762711865,59
N55366,0.0,12
N55367,0.0,2
N55371,0.017543859649122806,57
N55374,0.14285714285714285,14
N55380,0.01929260450160772,311
N55381,0.0,1
N55383,0.0,2
N55384,0.0,172
N55385,0.0,2
N55386,0.0,23
N55397,0.0,1
N55398,1.0,1
N55407,0.15789473684210525,19
N55409,0.0,2
N55411,0.04019746121297602,1418
N55412,0.0,8
N55414,0.0,1
N55417,0.4,5
N55419,0.0,1
N55423,0.0,1
N55424,0.0,8
N55425,0.0,2
N55427,0.0,1
N55432,0.0,1
N55434,0.008771929824561403,114
N55435,0.075,40
N55436,0.0,1
N55440,0.0,30
N55442,0.08333333333333333,12
N55446,0.0,2
N55447,0.25,4
N55449,0.0,3
N55452,0.0,6
N55453,0.0,17
N55455,0.1005586592178771,179
N55459,0.0,5
N55462,0.0,4
N55463,0.0,3
N55466,0.0,1
N55477,0.0,2
N55480,0.0,5
N55483,0.0,1
N55485,0.0,6
N55488,0.019144602851323828,2455
N55489,0.00683371298405467,2195
N55490,0.0,1
N55492,0.11764705882352941,51
N55495,0.0,8
N55504,0.018867924528301886,106
N55505,0.033126293995859216,483
N55507,0.0,4
N55509,0.05714285714285714,35
N55510,0.0,2
N55511,0.0,8
N55515,0.0,3
N55522,0.05263157894736842,19
N55523,0.0,4
N55525,0.1,10
N55532,0.0,10
N55547,0.0,6
N55548,0.08823529411764706,68
N55551,0.0,2
N55554,0.0,3
N55555,0.025529056096741685,2977
N55558,0.017391304347826087,115
N55559,0.0,5
N55560,0.0,2
N55563,0.019202363367799114,677
N55569,0.0,7
N55572,0.03910614525139665,179
N55577,0.125,8
N55580,0.0,15
N55581,0.0,2
N55582,0.08230123851378346,2503
N55585,0.0,2
N55586,0.0,7
N55588,0.0,3
N55589,0.0,21
N55591,0.0625,16
N55593,0.0125,80
N55594,0.04,25
N55598,0.0,1
N55604,0.0,7
N55606,0.0197944423296536,5254
N55609,0.0,9
N55611,0.0,1
N55613,0.0,52
N55614,0.0,1
N55623,0.0,6
N55631,0.06043956043956044,1456
N55632,0.01904761904761905,105
N55637,0.0,2
N55640,0.02,50
N55641,0.5,2
N55644,0.03529411764705882,85
N55645,0.015376166941241077,5463
N55646,0.0,4
N55649,0.05405405405405406,37
N55652,0.0,22
N55653,0.0,1
N55659,0.0,2
N55664,0.0,4
N55666,0.0,2
N55668,0.0,3
N55669,0.4444444444444444,9
N55671,0.041666666666666664,24
N55677,0.0,11
N55681,0.0,3
N55682,0.0,17
N55689,0.23565383565383566,18315
N55695,0.0,3
N55700,0.0,11
N55704,0.0,1
N55707,0.0,12
N55708,0.0,1
N55711,0.0,3
N55712,0.005957836846929423,2182
N55714,0.06708715596330275,1744
N55723,0.035483870967741936,620
N55724,0.0,1
N55726,0.0,1
N55731,0.0,5
N55736,0.0,5
N55738,0.0,3
N55739,0.0,6
N55740,0.07692307692307693,13
N55743,0.026721014492753624,2208
N55746,0.0,20
N55750,0.0,2
N55751,0.0,16
N55759,0.0,14
N55768,0.0,7
N55770,0.0,2
N55778,0.0,2
N55784,0.0,35
N55785,0.0,11
N55786,0.5,2
N55787,0.0,3
N55788,0.14285714285714285,7
N55791,0.0,2
N55792,0.0,11
N55795,0.0,1
N55807,0.0,2
N55810,0.0,5
N55818,0.125,8
N55824,0.0,3
N55834,0.0,1
N55837,0.008771929824561403,114
N55843,0.0,75
N55844,0.0,1
N55848,0.0,15
N55849,0.0,6
N55857,0.0,1
N55861,1.0,1
N55862,0.0,26
N55865,0.00966183574879227,207
N55866,0.0,4
N55867,0.09523809523809523,273
N55870,0.0,2
N55873,0.0,2
N55876,0.0,8
N55880,0.5,4
N55882,0.0,1
N55885,0.0,5
N55887,0.0,8
N55894,0.03125,64
N55896,0.0,2
N55897,0.020887728459530026,766
N55898,0.15384615384615385,13
N55902,0.0,5
N55903,0.0,1
N55905,0.0,2
N55908,0.0,5
N55911,0.0,1
N55912,0.0,1
N55913,0.07267833109017496,743
N55914,0.0,10
N55915,0.14285714285714285,7
N55918,0.0,4
N55919,0.08695652173913043,23
N55924,0.0,22
N55926,0.0,3
N55931,0.0,1
N55936,0.03143712574850299,668
N55940,0.04590423426988524,2527
N55943,0.20720030639601686,2611
N55945,0.0,2
N55947,0.5,2
N55949,0.07980187121629059,3634
N55950,0.007213706041478809,1109
N55957,0.25,4
N55958,0.5,4
N55967,0.0,3
N55969,0.09090909090909091,11
N55974,0.0,9
N55976,0.024079320113314446,1412
N55977,0.0,19
N55981,0.0,15
N55985,0.0,3
N55987,0.0,2
N55993,0.06666666666666667,15
N55994,0.5,2
N55998,0.0,3
N56008,0.0,5
N56016,0.01652892561983471,121
N56017,0.0,2
N56018,0.0,4
N56020,0.0,3
N56022,0.0,17
N56026,0.0,10
N56027,1.0,1
N56030,0.0,3
N56032,0.25,4
N56036,0.038461538461538464,26
N56040,0.02564102564102564,39
N56041,1.0,1
N56043,0.0,2
N56051,0.07262021589793916,4076
N56054,0.0,16
N56056,0.0,5
N56060,0.0,2
N56061,0.03271028037383177,856
N56064,0.0,3
N56065,0.0,4
N56070,0.0,1
N56071,0.0,20
N56075,1.0,1
N56076,0.08411214953271028,107
N56083,0.0,6
N56090,0.03571428571428571,28
N56091,0.043478260869565216,23
N56095,0.07142857142857142,14
N56097,0.0,3
N56099,0.2,5
N56102,0.0,6
N56103,0.0,1
N56104,0.03205128205128205,624
N56105,0.0025477707006369425,785
N56113,0.10526315789473684,19
N56116,0.10638297872340426,47
N56117,0.5,2
N56120,0.03529411764705882,85
N56127,0.3,10
N56132,0.0,20
N56133,0.3333333333333333,3
N56136,0.03571428571428571,28
N56137,0.0,92
N56140,0.07142857142857142,14
N56141,0.0,15
N56142,0.04113924050632911,316
N56149,0.0,2
N56153,0.08,25
N56154,0.019867549668874173,151
N56161,0.0,18
N56173,0.0,3
N56176,0.0,11
N56177,0.0,6
N56184,0.0,7
N56191,0.0,2
N56193,0.07179642532565889,6602
N56196,0.0,1
N56198,0.0,1
N56202,0.0,2
N56205,0.0,3
N56208,0.0,12
N56209,0.03982300884955752,226
N56210,0.0,1
N56211,0.08199595414699933,7415
N56213,0.0,12
N56214,0.11302496613121735,10334
N56218,0.0,3
N56221,0.0,6
N56222,0.16666666666666666,6
N56227,0.042671259089169536,5226
N56228,0.0,1
N56237,0.0,11
N56243,0.0213903743315508,7106
N56246,0.5,4
N56249,0.039755351681957186,327
N56255,0.0,11
N56260,0.0,11
N56263,0.0,1
N56264,0.0,1
N56265,0.4,5
N56268,0.0,1
N56276,0.0,2
N56278,0.023474178403755867,213
N56279,0.04,25
N56284,0.0,2
N56286,0.0,11
N56287,0.0,4
N56288,0.0,12
N56294,0.061855670103092786,97
N56299,0.07480314960629922,254
N56300,0.008389261744966443,1192
N56301,0.03524229074889868,227
N56302,0.16666666666666666,6
N56304,0.0,4
N56305,0.0,9
N56309,0.0,1
N56311,0.1,10
N56314,0.0,4
N56315,0.12903225806451613,31
N56320,0.1,10
N56321,0.0,7
N56326,0.0,6
N56328,0.0,43
N56341,0.0,4
N56344,0.0,1
N56348,0.0,8
N56350,0.0,1
N56355,0.05348133198789102,991
N56356,0.0,23
N56357,0.0,1
N56362,0.0,4
N56366,0.0,2
N56368,0.07692307692307693,13
N56371,0.3333333333333333,3
N56376,0.0,1
N56377,0.0,2
N56381,0.0,13
N56391,0.0,1
N56396,0.07167630057803469,1730
N56401,0.0,1
N56420,0.25,4
N56431,0.2,5
N56432,0.0,6
N56440,0.0,8
N56444,0.0,2
N56448,0.06666666666666667,15
N56457,0.0,2
N56458,0.0,1
N56463,0.07407407407407407,27
N56464,0.03333333333333333,30
N56469,0.0,13
N56471,0.029556650246305417,203
N56477,0.0,17
N56479,0.04395604395604396,91
N56487,0.0,12
N56488,0.0,22
N56493,0.02413793103448276,290
N56494,0.02631578947368421,38
N56495,0.13333333333333333,15
N56497,0.0,11
N56498,0.0,1
N56501,0.0,1
N56502,0.030927835051546393,97
N56505,0.0,56
N56511,0.0,4
N56517,0.03248898678414097,1816
N56519,0.0,19
N56525,0.0,1
N56526,0.0975609756097561,41
N56530,0.0,1
N56531,0.0,2
N56532,0.058823529411764705,17
N56533,0.0,5
N56536,0.0,31
N56542,0.0,6
N56543,0.0,6
N56544,0.14285714285714285,7
N56548,0.0007199424046076314,1389
N56551,0.061224489795918366,49
N56557,0.0,12
N56563,0.0,2
N56568,0.16666666666666666,24
N56573,0.007614213197969543,1182
N56584,0.0,4
N56588,0.0,1
N56598,0.016496018202502846,7032
N56600,0.0,13
N56601,0.0,10
N56603,0.047619047619047616,21
N56604,0.0,2
N56607,0.0,2
N56610,0.0,14
N56622,0.0,4
N56625,0.0,7
N56633,0.0,6
N56634,0.375,8
N56636,0.047325102880658436,486
N56637,0.0,3
N56647,0.0,1
N56651,0.0,1
N56652,0.0,3
N56655,0.0,13
N56665,0.0062402496099844,641
N56666,0.0,12
N56667,0.0,20
N56674,0.0,3
N56675,0.0,2
N56680,0.0,2
N56682,0.0,3
N56685,0.061224489795918366,49
N56687,0.022727272727272728,44
N56689,0.0,1
N56691,0.0,1
N56695,0.0,1
N56701,0.030303030303030304,99
N56705,0.0,16
N56706,0.0,5
N56710,0.04,50
N56711,0.04454486765655261,3098
N56712,0.0,1
N56716,0.0125,160
N56719,0.0,2
N56721,0.043478260869565216,23
N56722,0.0,7
N56723,0.0,4
N56731,0.0,9
N56735,0.0,4
N56738,0.037037037037037035,297
N56740,0.16666666666666666,12
N56756,0.0,1
N56764,0.2,5
N56765,0.0,16
N56769,0.125,8
N56771,0.0,1
N56774,0.02734375,256
N56777,0.03484320557491289,861
N56783,0.0,40
N56784,0.09090909090909091,11
N56785,0.0,3
N56786,0.06666666666666667,30
N56790,0.0,1
N56799,0.0,2
N56800,0.017928286852589643,502
N56802,0.0,11
N56803,0.0,2
N56806,0.011904761904761904,588
N56807,0.0,63
N56815,0.07692307692307693,13
N56818,0.0625,32
N56819,0.027624309392265192,181
N56820,0.016666666666666666,60
N56825,0.0,13
N56826,0.0,5
N56832,0.3333333333333333,3
N56836,0.0,9
N56848,0.0,8
N56849,0.0,3
N56854,0.0,3
N56855,0.0,1
N56861,0.0,3
N56863,0.0,6
N56868,0.125,8
N56870,0.0,3
N56871,0.0,12
N56873,0.0,1
N56875,0.5,2
N56878,0.0,1
N56884,0.010416666666666666,96
N56885,0.4,5
N56890,0.043478260869565216,23
N56891,0.0,3
N56892,0.017699115044247787,113
N56900,0.0,1
N56901,0.0,91
N56904,0.0,11
N56906,0.0,1
N56909,0.0,2
N56910,0.2,10
N56924,0.07407407407407407,54
N56925,0.0,15
N56929,0.1111111111111111,9
N56930,0.0,7
N56931,0.0,4
N56934,0.043478260869565216,23
N56936,0.05263157894736842,19
N56937,0.0,4
N56942,0.0,3
N56947,0.1206896551724138,58
N56950,0.0,1
N56951,0.0,7
N56952,0.0,83
N56954,0.0,1
N56956,0.0,2
N56959,0.0,89
N56960,0.375,8
N56964,0.0,2
N56965,0.0,1
N56966,0.02834008097165992,247
N56968,0.0,9
N56969,0.0,1
N56975,0.0,2
N56976,0.0,1
N56980,0.0,2
N56981,0.0,4
N56985,0.16666666666666666,6
N56987,0.0,3
N56990,0.0,1
N56992,0.0,1
N56994,0.0,2
N56995,0.0,7
N56997,0.25,4
N57001,0.0,152
N57002,0.1111111111111111,9
N57005,0.057300022920009165,4363
N57007,0.02099737532808399,381
N57008,0.0,2
N57011,0.015625,64
N57013,0.0,1
N57014,0.06072874493927125,741
N57016,0.0,10
N57020,0.0,4
N57026,0.02079002079002079,481
N57030,0.008792497069167644,1706
N57032,0.023957158962795943,3548
N57034,0.003289473684210526,608
N57036,0.0,6
N57041,0.0,2
